Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
63170,other,TAS-85-175,Tasmantid,Dredge,Franklin 3/85-T5,500,750,TAS-85175,31206,Year,"Duncan, R.A. & Eggins, S.M. & McDougall, I.",Offshore Regions,,,,-32.9849184130044,156.233006866223,Location name,500.0,Seamount - Taupo,Almost,Small (,,,,"basaltic & rudaceous (cgl, br)",Miocene,Miocene,unknown,5681,whole rock,,23961,"Eggins, S.M.",XRF,Ar-Ar,U Tasmania,,32143,Decade,"Eggins et al., 1991, M&D 1988",,,13.4,0.4,45.86,2.81,15.14,,11.93,,,0.14,6.76,8.17,3.36,1.17,0.78,,,,,3.68,,,471,77.2,,273,,,5.99,3.09,3,,7.77,,,36.6,,51,41.9,238,,9.82,10,17,8.55,920.0,,,,,,199.0,28.0,1.83,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,6,155.24242385485033,-35.83351529427414,6.0,833.0,62.59926497412323,7.602565523912111e-06,0.0,4.729339278181693e-06,4.729339278181693e-06,1.7473220668395876e-05,0.0,0.0,0.0
232694,GNS P (P),84711,Arc,Dredge,VESPA-25,3002,3002,VESPA-DR25Ai,42163,,"Mortimer, N. & Patriat, M. & VESPA",Offshore Regions,,,,-27.2086178863066,171.930717445974,,200.0,"Three Kings Ridge area. Eastern scarp of the northern Cagou Trough, middle part.",Yes,"Hard, dense, medium light grey aphyric basalt. ",N 5,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section,10593,whole rock,,139299;139356;139431;139403,"Agranier, A.;Agranier, A.;Agranier, A.;Mortimer, N.",ICP-AES;ICP-MS;TIMS;geochron methods,;;;Ar-Ar,U Bretagne Occidentale;U Bretagne Occidentale;U Bretagne Occidentale;UCSB,;;;,"January 1, 2007;January 1, 2017;January 1, 2017;January 1, 2017",Year;Year;Year;Year,Mortimer et al VESPA unpub 2019,,Ar-Ar quality C,35.9,0.3,50.6,2.5,14.0,,13.9,,,0.2,4,6.1,5.5,0.7,0.4,,,,,2.4,100.3,,47.3,14.5,29.5,14.8,0.23,23.3,6.25,4.21,1.72,18.7,6.23,2.44,1.42,4.68,0.55,1.78,14.1,,0.65,2.47,8,30.4,4.34,130.0,0.11,0.99,0.21,0.58,0.25,391.0,42.8,3.92,216.0,96.5,,,,,,,,,,,0.513067,3e-06,,0.283123,4e-06,19.042,,15.612,,38.687,,,,,8.36,,,,,,,145.0,6,171.11100702138089,-29.542154823958203,6.0,835.0,18.50940512001936,5.8855376812129166e-06,2.6677933133263193e-05,4.529281940513735e-06,4.529281940513735e-06,3.1616011256119236e-05,1.1306634777240588e-05,3.8771449729347895e-07,6.475162890206924e-06
107494,other,NZKA13,Horomaka,Drillcore,,,,,26299,Decade,"Wood, B.L.",New Zealand,L37,2421673.07681621,5698151.5538091,-43.9205552043348,171.900000729127,Surveyed,0.1,532,Yes,andesite,,Mount Somers Volcanics Group,Mt Somers Volcanics,andesitic,Cretaceous,Cretaceous,,1747,whole rock,,17266,"Hulston, J.R.",geochron methods,K-Ar,INS,NZKA13,"January 1, 1972",Decade,Hulston & McCabe 1972,,"orig rep as 81.1Ma, recalc using S&J77 decay constants",83.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,6,174.72076511844244,-45.12630858791319,6.0,813.0,119.11371612548828,9.13927306100959e-06,8.57344053081611e-05,3.7300515032256958e-06,3.7300515032256958e-06,3.656260525372865e-05,0.00012563740276115773,0.0,5.8730545263224094e-05
105431,Auckland University (AU),41606,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2686200.00000115,6432900.00004841,-37.2906492503512,174.983698991602,,,Smeed's Quarry,Yes,basanite,,Kerikeri Volcanic Group,Franklin Basalts,basanitic,Quaternary,Quaternary,hand specimen & normal thin section,1488,whole rock,,14398,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-148,"January 1, 1994",Decade,Briggs et al. 1994,,,0.77,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,7,174.93175530217798,-39.52339025627927,7.0,8065.0,18.5927140168657,5.781569453344296e-06,8.94069706454484e-05,4.284947076737197e-06,4.284947076737197e-06,3.347063782902985e-05,0.0001203042884054868,0.0,2.2439248507575656e-05
105352,Auckland University (AU),44027,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,Q06,2618700.00000103,6615600.0000694,-35.6559512123748,174.192598045281,,,"Mirowhakitiki, lava",Yes,transitional basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Quaternary,Quaternary,hand specimen,1480,whole rock,,14309,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44027,"January 1, 1993",Decade,Smith et al. 1993,,,1.06,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,7,174.00157105698307,-37.92641566123058,7.0,8065.0,21.91823196411133,5.886837243451737e-06,5.4753603872222594e-05,4.3581812860793426e-06,4.3581812860793426e-06,3.556767114787363e-05,0.00011324927188780751,0.0,9.31561018355729e-06
106008,Victoria University (VU),32451,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2556799.99999997,5914999.99998998,-41.9724549440274,173.564548431589,,50.0,Gladstone Stream,Yes,Basanite dike,,Pahau Terrane,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1563,whole rock,,15217,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,76.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,7,175.39261219317407,-43.611184957818224,7.0,8067.0,118.21296691894531,9.134484571404755e-06,6.47114647166315e-05,3.7301845168258296e-06,3.7301845168258296e-06,6.016910447215196e-06,0.00012156979114363151,0.0,0.00011240731483860711
227542,Canterbury University (UC),17978,Horomaka,Surface,,,,MS-29,37622,Decade,"Tappenden, V.E.",New Zealand,J36,2369050.00000061,5729249.99997108,-43.632630583135,171.253009597876,"Map - 1:50,000 scale",50.0,Mount Barrosa,Yes,B-IV Dacite,,Mount Somers Volcanics Group,,andesitic,,,unknown,8397,whole rock,,104355;104388;104159;104471,"Tappenden, V.E.;Tappenden, V.E.;Tappenden, V.E.;Tappenden, V.E.",ICP-MS;TIMS;XRF;geochron methods,;;;,Canterbury U;GEOMAR;Canterbury U;ANU,;;33236A;,"January 1, 2003;January 1, 2003;January 1, 2003;January 1, 2003",Year;Year;Year;Year,Tappenden 2003 PhD thesis.  ,,Method = SHRIMP,93.4,0.08,67.41,1.15,15.92,3.32,,,,0.04,0.53,3.61,3.45,3.69,0.31,,,,,0.85,100.28,,753,90.13,,18,,,7.23,3.88,1.49,24,7.93,8.18,,41.21,0.49,17.15,41.36,7,24.63,,158,,8.85,266.0,1.16,1.25,13.71,0.54,3.97,62.0,42.07,3.45,98.0,358,,,,,,,,0.710334,,0.129,0.512487,,,,,18.968,,15.645,,38.834,,,0.707953,0.512405,-2.1,,,18.81,15.637,38.645,,,7,174.5416401743459,-45.03424469654572,7.0,813.0,118.21296691894531,9.134484571404755e-06,8.501354498158454e-05,3.7301845168258296e-06,3.7301845168258296e-06,6.139195647847373e-06,0.00012466244702210902,0.0,5.47521584206511e-05
169081,other,RVAN-17-47.1,Arc,Dredge,Nesmeyanov-N17-47,,,,,,"Ballance, P.F.",Offshore Regions,,,,-32.35,179.171,,,Western flank Star of Bengal Bank (Kermadec Ridge),,,,,,,,,,,whole rock,,44844,"Itaya, T.",geochron methods,K-Ar,Okayama University of Science,S25-118,32874,Decade,"Ballance et al 1999, Marine Geology",,,1.56,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,178.73473998866848,-34.88707443135947,8.0,823.0,19.101530714908854,5.796160480828799e-06,8.707827006350264e-06,4.253935318124963e-06,4.253935318124963e-06,3.193209340679459e-05,1.0119333500958343e-05,0.0,1.8027522879741541e-06
105342,Auckland University (AU),44038,Horomaka,Surface,,,,,1993-01-01 00:00:00,Decade,"Smith, I.E.M.",New Zealand,P05,2584300.00000071,6651900.00006608,-35.3327862315959,173.80847774619,,,"Okaihau, N shore L, Omapere, blocks",Yes,transitional basalt,,Kerikeri Volcanic Group,Northland Basalts,basaltic,Pliocene,Pliocene,hand specimen,1479,whole rock,,14299,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU44038,"January 1, 1993",Decade,Smith et al. 1993,,,3.56,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,8,173.5553233780045,-37.965938068857966,8.0,8065.0,24.165979385375977,6.22361676505534e-06,5.244038273127771e-05,4.6380005187529605e-06,4.6380005187529605e-06,3.3359207009198144e-05,0.00011510660377393695,0.0,1.1226600905490154e-05
171574,Otago University (OU),55023,Horomaka,Surface,,,,55023,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I43,2293500.00000161,5521499.99995145,-45.4831806780549,170.231559989693,"Map - 1:50,000 scale",50.0,The Sisters,Yes,Mugearite,,Dunedin Volcanic Group,Dunedin Volcanic Group,trachytic & andesitic,Miocene,Miocene,hand specimen,5482,whole rock,,66875;66832,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,19.0,1.5,48.39,2.17,16.73,,14.46,,,0.21,3.24,5.52,5.49,2.1,1.12,,,,,0.12,99.55,,623,159,,7,,38,,,,21,,,,93,,98,74,14,7,16.0,51,7,,1204.0,,,9,,1,46.0,33.0,,122.0,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,8,173.8879845836799,-47.07129683722846,8.0,813.0,108.34895823157443,8.670537308742883e-06,5.7917365885760574e-05,3.8134165935575e-06,3.8134165935575e-06,7.064234523568302e-06,6.169994851786594e-05,0.0,4.797928061081435e-05
105466,Auckland University (AU),37682,Horomaka,Surface,,,,,33970,Decade,"Smith, I.E.M.",New Zealand,P07,2608700.00000091,6605500.00006941,-35.7482288645098,174.08370247061,,,"Ruatangata, lava flow at Wairua Falls",Yes,hawaiite,,Kerikeri Volcanic Group,Northland Basalts,trachytic & andesitic,Quaternary,Quaternary,hand specimen,1493,whole rock,,14442,"Smith, I.E.M.",geochron methods,K-Ar,HRI,AU37682,"January 1, 1993",Decade,Smith et al. 1993,,,0.54,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,9,173.85328097429195,-38.7081831849282,9.0,8065.0,20.286622624142375,5.7909473980544135e-06,4.8185609511786475e-05,4.358266323833958e-06,4.358266323833958e-06,3.212010415154509e-05,9.379536077158607e-05,0.0,7.268164463844583e-06
107807,other,RMB-S10-54,Horomaka,Surface,,,,,32509,Decade,"Briggs, R.M.",New Zealand,R14,2682200.00000087,6375700.00003981,-37.8067490167861,174.95306750577,,50.0,Haroto Bay,Yes,basanite,,Okete Volcanic Formation,Alexandra Volcanics,basanitic,Pliocene,Pliocene,,1782,whole rock,,17619,"Briggs, R.M.",geochron methods,K-Ar,HRI,S10-54,"January 1, 1989",Decade,Briggs et al. 1989,,,2.58,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,9,174.94830754457945,-40.71139187889042,9.0,8065.0,16.604881286621094,5.679556124960072e-06,8.31476649249807e-05,4.597124643623829e-06,4.597124643623829e-06,2.9089718736940995e-05,9.12097737815648e-05,0.0,3.21228021879644e-05
107848,other,SCB-WWW-R2,Arc,Surface,,,,,1992-01-01 00:00:00,Decade,"Bergman, S.C.",New Zealand,O06,2544600.00000046,6626600.00006903,-35.5638463415406,173.373690648606,,50.0,Waiwhatawhata Stream Mouth,Yes,Basalt,,Waipoua Basalt,Waipoua Complex,basaltic,Miocene,Miocene,,1786,whole rock,,17666,"Bergman, S.C.",geochron methods,K-Ar,USGS,,"January 1, 1992",Decade,Bergman et al. 1992,,,19.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,9,173.10005030360122,-38.5645072315267,9.0,8065.0,23.045566558837887,6.361282430589199e-06,4.6447345471952455e-05,5.050440449849702e-06,5.050440449849702e-06,3.212010415154509e-05,9.732787037804229e-05,2.444227761588991e-06,1.654068457982635e-05
118555,other,Norfolk-71-236,Horomaka,Surface,,,,71-236,1971-01-02 00:00:00,Decade,"Jones, J.G. & McDougall, I.",Norfolk Island,,,,-29.1151,167.9455,"Map - 1:50,000 scale",50.0,Philip Island,Yes,Basalt,,,,basaltic,Pliocene,Pliocene,hand specimen,39245,whole rock,,44720,"Jones, J.G.",geochron methods,K-Ar,unknown,,1973-01-01 00:00:00,Decade,"Green 1973, Jones & McD 1973, Green 1978",,Recalc using new decay constants,2.48,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332999999999999,10,166.74206081512034,-32.95322822053697,10.0,834.0,13.585756383181867,5.5173856757582805e-06,3.944702435082584e-05,4.4077090207119315e-06,4.4077090207119315e-06,3.482153988443315e-05,8.106295074264805e-06,0.0,1.600027611684947e-05
106768,INS R (R),7514,Horomaka,Surface,,,,AU21,1983-01-01 00:00:00,Decade,"Adams, C.J.",New Zealand,,,,-50.5333,166.2167,,500.0,"Terror Cove, Auckland Islands",Yes,basalt,,,Ross Volcano,basaltic,Miocene,Miocene,hand specimen,1649,whole rock,,16149,"Adams, C.J.",geochron methods,K-Ar,INS,R7514,"January 1, 1983",Decade,Adams 1983,,,15.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,10,170.31992038189722,-52.42754980508371,10.0,813.0,32.59843063354492,6.923423825355712e-06,7.564826714456937e-05,7.864512554078829e-06,7.864512554078829e-06,3.259523509768769e-05,5.7682287113013656e-05,5.188571056351066e-06,3.246431859724162e-05
106778,INS R (R),7544,Horomaka,Surface,,,,WM463,35065,Decade,"Craw, D. & Gabites, J.E.",New Zealand,F40,2184300.00000199,5617399.99995948,-44.5801220587175,168.897438762548,,50.0,Matukituki R. Valley-W;ridge top 2km SE Phoebe Hut,Yes,"Lamprophyre dike, 1.5m",,Alpine Dike Swarm,Haast Dike Swarm,lamprophyric & hypabyssal: basic,Miocene,Oligocene,hand specimen,1650,whole rock,200-400 micron,16165,"Adams, C.J.",geochron methods,K-Ar,INS,R7544,"January 1, 1996",Decade,Adams & Cooper 1996,,,31.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,10,173.47521052662395,-46.55235471495737,10.0,813.0,103.34947204589844,8.677198820805643e-06,5.286734847664032e-05,3.843062586383894e-06,3.843062586383894e-06,5.971417067485163e-06,4.5988718487978396e-05,0.0,4.0939267295481365e-05
106518,INS R (R),3659,Horomaka,Surface,,,,,1977-01-01 00:00:00,Decade,"Grindley, G.W.",New Zealand,,,,-44.2327,176.1969,,50.0,"500 m N of Tupuangi Stream mouth, Chatham Island",Yes,olivine basalt flow,,,Southern Volcanics,basaltic & lava flow,Cretaceous,Cretaceous,hand specimen,1620,whole rock,,15839,"Adams, C.J.",geochron methods,K-Ar,INS,R3659,"January 1, 1977",Decade,Grindley et al. 1977,,orig rep as 68.6Ma recalc using S&J77 decay constants,70.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,10,-178.94081955715734,-46.38045756487211,10.0,813.0,115.06307606797748,9.096876055991743e-06,3.074695445924458e-05,3.7300048916222286e-06,3.7300048916222286e-06,8.375210018130018e-05,1.539497109392408e-05,0.0,2.688308803720705e-05
105430,Auckland University (AU),41607,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2686200.00000115,6432900.00004841,-37.2906492503512,174.983698991602,,,Smeed's Quarry,Yes,basanite,,Kerikeri Volcanic Group,Franklin Basalts,basanitic,Quaternary,Quaternary,hand specimen & normal thin section,1488,whole rock,,14397,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-212,"January 1, 1994",Decade,Briggs et al. 1994,,,0.82,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,11,175.00675906853363,-40.895766638280655,11.0,8065.0,14.413388372986944,5.56425493414281e-06,8.415455045307741e-05,4.4080952648073435e-06,4.4080952648073435e-06,2.463410419295542e-05,8.956545053727306e-05,0.0,3.814959879184321e-05
105624,Auckland University (AU),9026,Whakaari,Surface,,,,,32509,Decade,"Hayward, B.W.",New Zealand,S08,2698800.00000157,6552200.00006578,-36.2132627669416,175.093515167635,,,Citadel,Yes,porphritic dacite lava,,Haowhenua Formation,Haowhenua Formation,rhyolitic & trachytic & lava flow,Quaternary,Quaternary,hand specimen,1511,whole rock,,14638,"Lindsay, J.M.",geochron methods,K-Ar,Okayama University of Science,,"January 1, 1999",Decade,,,,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,11,174.9859544433283,-39.814909731167994,11.0,8065.0,15.446887969970703,5.6077005865518e-06,8.78347777758579e-05,4.229812020639656e-06,4.229812020639656e-06,2.463410419295542e-05,0.0001233645363164475,0.0,1.996427127748718e-05
105301,Auckland University (AU),45434,Whakaari,Surface,,,,,36161,Decade,"Lindsay, J.M.",New Zealand,S08,2698100.00000161,6556500.00006626,-36.1746766390948,175.08459271376,,,Orau Cove,Yes,porphritic dacite lava,,Haowhenua Formation,Haowhenua Formation,rhyolitic & trachytic & lava flow,Quaternary,Quaternary,hand specimen,1475,whole rock,,14250,"Lindsay, J.M.",geochron methods,K-Ar,Okayama University of Science,,"January 1, 1999",Decade,,,,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,11,174.97183986276312,-39.777185304556646,11.0,8065.0,15.446887969970701,5.6077005865518e-06,8.807709979674575e-05,4.229812020639656e-06,4.229812020639656e-06,2.463410419295542e-05,0.00012386752882137948,0.0,2.005587869359603e-05
171550,Otago University (OU),54918,Horomaka,Surface,,,,54918,39448,Decade,"Adams, C.J. & Coombs, D.S.",New Zealand,I42,2308600.00000145,5549699.99995285,-45.2339191383421,170.435693037185,"Map - 1:50,000 scale",50.0,Highway 85 near The Brothers,Yes,atlantite,,Dunedin Volcanic Group,Dunedin Volcanic Group,basanitic,Miocene,Miocene,hand specimen,5480,whole rock,,66852;66809,"Coombs, D.S.;Adams, C.J.",XRF;geochron methods,;K-Ar,Otago U;INS,;,"January 1, 2008;January 1, 2008",Decade;Decade,;,,,12.4,0.6,42.72,2.44,13.53,,13.13,,,0.22,10.24,10.79,4.38,1.57,0.71,,,,,0.21,99.94,,539,115,,383,,58,,,,17,,,,79,,84,61,191,7,16.0,40,23,,836.0,,,9,,1,232.0,32.0,,97.0,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,11,175.56410913652897,-47.53433709759974,11.0,813.0,114.152587890625,9.09878326638136e-06,1.9979134792539157e-05,3.8230623431445565e-06,3.8230623431445565e-06,4.886304403046606e-05,5.7859250905459976e-06,0.0,2.4194639595263985e-05
106759,INS R (R),7502,Horomaka,Surface,,,,AU8,30317,Decade,"Adams, C.J.",New Zealand,,,,-50.8,166.0666,,500.0,"Crab Bay, Auckland Islands",Yes,basalt,,,Carnley Volcano,basaltic,Miocene,Miocene,hand specimen,1648,whole rock,,139567;139537;16135;16136,"Hoernle, K.;Hoernle, K.;Adams, C.J.;Adams, C.J.",ICP-MS;XRF;geochron methods;geochron methods,;;K-Ar;K-Ar,Kiel U;Kiel U;INS;INS,;;R7502;R7502,"January 1, 2006;January 1, 2006;January 1, 1983;January 1, 1983",Year;Year;Decade;Decade,Hoernle et al 2006;Hoernle et al 2006;Adams 1983;,,,37.0,0.6,47.2,4.26,13.54,,14.81,,,0.17,4.69,6.72,4.19,1.81,0.54,,2.54,,0.33,,100.8,,350.5,76.01,44.16,10.5,0.23,29.49,6.04,2.72,2.38,24.21,7.4,4.91,1.08,36.65,0.3,50.03,39.05,17.87,3.87,9.79,62.33,24.33,8.2,367.06,3.06,1.12,5.24,0.36,1.13,398.6,33.39,2.21,132.63,203.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,11,170.62141322259336,-52.969774548490825,11.0,813.0,28.319946289062493,6.8180359052938255e-06,6.072160814657572e-05,7.686646586008516e-06,7.686646586008516e-06,3.325499346829019e-05,5.817667010218152e-05,5.172040243404731e-06,3.1947901491404506e-05
51626,GNS P (P),38713,Horomaka,Surface,,,,P467,1970-01-01 00:00:00,,"Nathan, S.",New Zealand,L29,2410470.0000001,5923959.99999088,-41.8867259539085,171.800727181651,,,Blackwater River approx. 4 km upstream from mouth,Yes,camptonitic monchiquite dike intr Hawks Crag Breccia,,Hawks Crag Breccia,,lamprophyric & hypabyssal: basic,Cretaceous,Cretaceous,hand specimen & normal thin section & powder,1430,whole rock,,13711,"Adams, C.J.",geochron methods,K-Ar,INS,R6053,"January 1, 1978",Decade,Adams & Nathan 1978,,age pub as 79.3 Ma recalculated for PETLAB using S&J77 decay constants,81.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,11,172.00793924464298,-45.60650623758392,11.0,80613.0,105.25910186767578,8.247531695815267e-06,6.129605802772045e-05,3.840000317723025e-06,3.840000317723025e-06,4.1448697629675735e-06,5.864559169531745e-05,0.0,2.707413672331971e-05
105427,Auckland University (AU),41613,Horomaka,Surface,,,,,34335,Decade,"Briggs, R.M.",New Zealand,R12,2687200.00000114,6436100.00004891,-37.2616159385088,174.99414783436,,,Pokeno-Tuakau Road,Yes,basanite,,Kerikeri Volcanic Group,Franklin Basalts,basanitic,Quaternary,Quaternary,hand specimen & normal thin section,1488,whole rock,,14394,"Briggs, R.M.",geochron methods,K-Ar,HRI,S16-151,"January 1, 1994",Decade,Briggs et al. 1994,,,0.64,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,12,175.07365982565585,-41.17231147006837,12.0,8065.0,13.452649479259025,5.481970219989307e-06,8.74138566196757e-05,4.4699172576656565e-06,4.4699172576656565e-06,2.398520337010268e-05,9.941965666547192e-05,0.0,4.4364861510722316e-05
106813,ANU (GA),2017,Horomaka,Surface,,,,,1968-01-01 00:00:00,Decade,"Stipp, J.J.",New Zealand,M36,2483658.00000014,5712646.99996907,-43.7948303295238,172.672448833742,,50.0,large road cutting on Highway 75 beside Kaituna Lagoon,Yes,basaltic andesite,,Akaroa Volcanic Group,Akaroa Volcano,andesitic & basaltic,Miocene,Miocene,hand specimen,1656,whole rock,,16222,"Stipp, J.J.",geochron methods,K-Ar,ANU,GA2017,"January 1, 1968",Decade,Stipp & McDougall 1968,,,8.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03,12,178.47374861606417,-46.299704175657,12.0,813.0,113.09588623046875,9.073871297005098e-06,0.00010126588810491546,3.819147423200775e-06,3.819147423200775e-06,6.275368377828272e-06,0.00011197626773841983,0.0,0.0008344520830239057
118421,other,GEORSTOM1-14D05,,Dredge,GEORSTOM1-14,,,GEORSTOM1-14,,,ORSTOM,Offshore Regions,,,,-23.5303377973184,168.839837574133,,1000.0,Loyalty Ridge. GEORSTOM-1 dredge site 14,Yes,,,,,,,,,,whole rock,,28317,ORSTOM,geochron methods,K-Ar,Other,,27395,Year,Daniel et al. 1976. Cahiers ORSTOM,,,19.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,167.00727009266546,-28.115073014843137,12.0,844.0,22.251920700073242,6.337481408991152e-06,1.7917762174018524e-05,4.5880142351961695e-06,4.5880142351961695e-06,3.245599038286139e-05,5.79718828816253e-06,0.0,4.868326523770241e-06
