Sample_ID,Collection,Coll_No,Plot_unit,Feature_Type,Feature_Name,Top_Depth,Bottom_Depth,Field_Number,Collection_Date,Date_Rounding,Collectors,Country_Name,NZMG_Sheet,NZMG_East,NZMG_North,Latitude,Longitude,Method,Accuracy,Site_Description,In_Situ,Rock_Description,Colour,Litho2014_strat_name,Informal_strat_unit,Rock_Types,Age_Min,Age_Max,Sample_Types,Lab_Sample_ID(s),Material(s),Part_Analysed,Analysis_ID(s),Investigator(s),Analysis_Method(s),Geochron_Method(s),Laboratory(s),Lab_Number(s),Analysis_Date(s),Analysis_Date_Rounding(s),Analysis_Publication(s),Analysis_Bib_Ref(s),Analysis_Comment(s),age_sample_result_Ma,age_sample_2sig_err_abs,SiO2,TiO2,Al2O3,FeOT,Fe2O3T,Fe2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Cr2O3,H2O_plus,H2O_minus,CO2,LOl,Majors_total,As,Ba,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Ga,Gd,Hf,Ho,La,Lu,Nb,Nd,Ni,Pb,Pr,Rb,Sc,Sm,Sr,Ta,Tb,Th,Tm,U,V,Y,Yb,Zn,Zr,He4_raw_nnc,He4_corr_nnc,He_R_Ra_raw,He_R_Ra_corr,He_R_Ra_cor_err,dO18,Rb87_Sr86,Sr87_Sr86,Sr87_Sr86_err_abs,Sm147_Nd144,Nd143_Nd144,Nd143_Nd144_err_abs,Lu176_Hf177,Hf176_Hf177,Hf176_Hf177_err_abs,Pb206_Pb204,Pb206_Pb204_err_abs,Pb207_Pb204,Pb207_Pb204_err_abs,Pb208_Pb204,Pb208_Pb204_err_abs,age_model_assumed_Ma,Sr87_86i_calc,Nd143_144i_calc,eNdi_calc,Hf176_177i_calc,eHfi_calc,Pb206_204i_calc,Pb207_204i_calc,Pb208_204i_calc,Petlab notes,Age_Num,Age,ReconLon,ReconLat,ReconAge,ReconPlateID,gridage,gridcrust,gridsubcrust,gridlith,gridsublith,gridsed,gridsubsed,gridserp,gridsubserp
108702,GNS P (P),78802,Back arc basin,Drillcore,DSDP-287,238,242.5,"287,17,1,140-151.5",1973-03-16 00:00:00,,DSDP,Offshore Regions,,,,-40.11334557714136,176.89493803462454,,100.0,"DSDP 287, Coral Sea Basin, water depth 4632m",Yes,Porphyritic basalt,5.0 Y 2/1,,Unit 6,basaltic,Eocene,Eocene,hand specimen & normal thin section & powder & grain mount:GNS box 227,5463,whole rock,,73794;66600,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,Ar-Ar plag,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,Medium quality,50.0,20,49.37,0.68,19.7,,6.87,,,0.07,7.21,12.26,2.19,0.04,0.05,,,,,1.78,100.22,<1.0,13,2.55,,520,0,106,3.53,1.6,0,14,1.56,0,,0,0.32,1.2,2.08,185,4,0.39,3,42,0,63.0,0,,0,,0,248.0,12.4,1.74,68.0,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,50.0,173.84448506190216,-31.73936154365336,50.0,838.0,36.46701443052721,8.387762447538605e-06,0.0,4.424759916213709e-06,4.424759916213709e-06,3.9548379296337675e-06,0.0,0.0,0.0
250119,other,MSI24,Horomaka,Surface,,,,MSI24,2004-01-01 00:00:00,Year,"Timm, C.",New Zealand,L35,2432762.0,5764663.0,-17.361710814876538,179.4421450308144,,,"View Hill area, Oxford",Yes,"Basalt, high silica group EMII",,View Hill Volcanics,,basaltic,Quaternary,Paleocene,unknown,106037,plagioclase,,,"Timm, C.",,Ar-Ar,Kiel U,,"January 1, 2010",Year,Timm et al 2010,,,50.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,50.0,146.30851402117534,-47.98097023892266,51.0,801.0,12.491451263427734,6.189850864757318e-06,0.0002498990361976932,5.293234607961495e-06,5.293234607961495e-06,1.4857538189971821e-05,0.0,3.0644190497696398e-06,4.756625081725505e-05
249223,other,MSI180B,Horomaka,Surface,,,,MSI180B,37987,Year,"Timm, C.",New Zealand,L35,2425191.92094106,5768106.22980256,-26.7834171461629,150.36226864729275,,,Oxford Area - View Hill,Yes,"Basalt, high silica group EMII",,View Hill Volcanics,,basaltic,Quaternary,Paleocene,unknown,10615,whole rock,,139710,"Timm, C.",XRF,Ar-Ar,Kiel U,,"January 1, 2010",Year,Timm et al 2010,,,50.77,0.5,52.46,2.01,14.67,,,1.17,10.39,0.09,6.22,8.47,2.78,0.59,0.2,,1.8,,0.09,,100.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,50.77,159.67518406245043,-35.96044617175168,52.0,824.0,20.844225927332673,6.808969054031691e-06,2.8727174297017873e-05,6.136153350448911e-06,6.136153350448911e-06,7.553520513627566e-06,5.259211002743542e-06,4.401501280962403e-06,4.523393850862411e-05
100521,GNS P (P),78594,Arc,Dredge,GEORSTOM1-16,,,GEORSTOM1-16DA,25933,Year,ORSTOM,Offshore Regions,,,,-18.562439394501162,173.09613099799722,,1000.0,Loyalty Ridge. GEORSTOM1 dredge site 16,No,"Recrystallised chert or siliceous volcanic rock, broken 20x20x15cm rounded cobble",5.0 B 6/1,,,rhyolitic & siliceous,Miocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 223 & powder,5462,whole rock,,73783;66590,"Mortimer, N.;Mortimer, N.",ICP-MS laser;XRF,U-Pb zircon,Otago U;Otago U,;,"January 20, 2010;October 15, 2009",;,Mortimer et al 2014 Tectonics,,Ar-Ar hbl=50+/-5Ma,51.7,1.4,64.42,0.18,19.23,,1.27,,,0.02,1.89,2.36,10.55,0.12,0.05,,,,,1.26,101.35,<1.0,152,9.6,,23,0.5,3,0,2.06,2.13,14,2.31,2.6,,0,0,4.9,6.55,45,5,1.95,2,5,3.87,413.0,2,,3.2,,5.7,41.0,6.3,1.9,17.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,51.7,-177.22697644270832,-60.47659830314139,53.0,813.0,40.55001449584962,8.393250936933327e-06,2.6631918858837226e-05,4.038488896185299e-06,4.038488896185299e-06,3.2768321034382097e-06,2.4819465156185936e-05,0.0,5.054164438043362e-06
200426,other,SO168-DR40-02,Horomaka,Dredge,Sonne 168-40,,,SO168-DR40-02,2002-12-25 00:00:00,Month,"Hauff, F. & Hoernle, K. & Werner, R.",Offshore Regions,,,,-51.85935865281843,167.28967846175203,,50.0,"Tuatara Seamount. NW slope, from upper base to top",Yes,Basalt - Osbourn Seamounts (EM),,,,basaltic & hypabyssal: basic,Cretaceous,Cretaceous,hand specimen & normal thin section,6479,whole rock,,78011;77976,"Hoernle, K.;Hoernle, K.",ICP-MS;ICP-OES,Ar-Ar matrix,Kiel U;Other,;,"January 1, 2010;January 1, 2010",Year;Year,Hoernle et al 2010,,Acme Labs majors by ICP-ES,52.4,0.7,49.98,0.4,16.0,,,10.19,,0.12,6.31,12.33,1.57,0.78,0.06,,2.0,,,,99.74,,10.1,2.48,28.3,405,0.19,52.5,1.67,1.08,0.353,11.3,1.23,0.49,0.37,1.11,0.179,1.4,2.21,88,0.175,0.416,11,33.3,0.833,69.2,0.085,0.239,0.1,0.168,0.923,167.0,10.0,1.15,67.9,15.7,,,,,,,0.46,0.703553,5.0,0.226,0.513067,3.0,,,,22.038,7.0,15.726,5.0,38.438,13.0,52000000.0,0.70321,0.51299,8.18,,,39.5,15.59,38.34,,145.0,52.4,162.38106693440577,-53.88769808374472,55.0,833.0,31.087728153276785,7.941692126486797e-06,1.7248705816248277e-05,1.7097008231700416e-05,1.7097008231700416e-05,4.745339098444086e-06,1.4187264866721825e-05,5.588759608840331e-06,3.145116771376622e-07
169080,other,RVAN-17-31.1,Arc,Dredge,Nesmeyanov-N17-31,,,,,,"Ballance, P.F.",Offshore Regions,,,,-34.34945936915402,159.80907137837144,,,"Seamount, deep outer (eastern) wall of Kermadec Trench",,,,,,,,,,,whole rock,,44843,"Itaya, T.",geochron methods,K-Ar,Okayama University of Science,S25-111,32874,Decade,"Ballance et al 1999, Marine Geology",,,54.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8,153.37683791244203,-32.461265489900384,57.0,860.0,10.939481634118462,5.962023207572108e-06,0.00010389963339603956,4.783619093963687e-06,4.783619093963687e-06,1.1630434821203124e-05,6.784149448323081e-05,0.0,7.65362546836301e-05
105673,INS R (R),6824,Horomaka,Surface,,,,,1983-01-01 00:00:00,Decade,"Robertson, D.J.",New Zealand,O03,2545938.00000032,6702838.00004744,-11.031454500744566,161.0002434888326,,,"Whatuwhiwhi Beach, Cape Karikari",Yes,Basalt,,Rangiawhia Volcanics,,basaltic,Eocene,Paleocene,hand specimen,1517,whole rock,,14702,"Robertson, D.J.",geochron methods,K-Ar,INS,R6824,"January 1, 1983",Decade,Robertson 1983,,,56.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,56.4,163.58159864340448,-36.58661876686516,57.0,824.0,8.064573897788472,5.741861084369961e-06,3.8927269527645904e-05,6.191524782307721e-06,6.191524782307721e-06,1.0553119864198381e-05,7.249935005868894e-06,4.836133983917534e-06,5.376922751023529e-06
249262,other,SO168-DR87-6,Horomaka,Dredge,Sonne 168-87,,,SO168-DR87-6,37630,,"Hoernle, K. & Mortimer, N. & Werner, R.",Offshore Regions,,,,-17.139886663639082,175.9714541761314,,50.0,Perry Seamount. SE flank of table mountain,Yes,"Basalt, high silica group",,,,basaltic,Quaternary,Paleocene,unknown,10609,whole rock,,139796;139616;139692,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,;;,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010,,Step heat,56.53,0.47,50.91,2.57,15.56,,,1.01,9.0,0.12,4.36,8.35,3.6,1.3,0.55,,2.75,,0.06,,100.14,,334,59,36.4,109,0.64,49.1,5.53,2.34,2.38,23.7,7.38,4.7,0.96,28.9,0.25,39.7,31.9,94.1,2.89,7.71,25.6,18.1,7.41,667.0,2.02,1.04,3.51,0.3,1.22,196.0,26.6,1.82,125.0,197,,,,,,,,0.703111,2e-06,,0.512871,4e-06,,,,19.319,0.003,15.631,0.002,39.047,0.006,,,,,,,,,,,66.0,56.53,170.5759486158843,-52.55564373590647,57.0,833.0,27.90833854675293,7.945423931232654e-06,4.0621535605473015e-05,5.480340860231081e-06,5.480340860231081e-06,4.813956820726162e-06,1.2866037350508152e-05,3.4296104451641447e-06,2.4825491822768072e-05
54483,GNS P (P),63812,Horomaka,Dredge,TAN0006-DRR1,3450,4370,TAN0006-DRR1-1,2000-06-09 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-34.39699138167623,166.41706929043207,GPS - Field,10.0,"Resolution Ridge, NZ Offshore",Unknown,fresh aphyric basalt,,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 222,82,whole rock,,52061;56533;52068;1048,"Mortimer, N.;Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS;ICP-MS fused bead;TIMS;XRF,Ar-Ar matrix,Kiel U;Kiel U;Kiel U;Spectrachem,26488;27613;Q15;SA4854,"February 12, 2005;October 8, 2006;December 2, 2005;November 8, 2000",;;;,Unpub Feb 2004;Unpub June 2007;Unpub Feb 2004;,,reanalysisunleached powder,56.9,0.1,58.43,0.94,18.74,,4.96,,,0.12,0.68,2.91,6.31,3.22,0.25,,,,,2.86,99.41,18,1202,184,22.5,0.804,0.702,5.11,10.4,5.24,4.67,31.6,12.3,13,2.02,96.5,0.782,98.9,75.2,9.78,5.33,20.8,57.1,4.8,13.5,445.0,3.57,1.81,12.1,0.812,5.57,51.5,56.9,5.3,146.0,591,,,,,,,,0.703519,4e-06,,0.5129,2e-06,,,,20.18,0.001,15.619,0.001,39.603,0.002,,,,,,,,,,,145.0,56.9,148.28622989215697,-34.66674242681289,57.0,836.0,5.945840835571289,5.447917374112876e-06,3.704430768264331e-05,4.35189031122718e-06,4.35189031122718e-06,7.921378379165386e-06,3.2014042332152854e-05,0.0,1.6014070157950527e-05
54484,GNS P (P),63813,Horomaka,Dredge,TAN0006-DRR1,3450,4370,TAN0006-DRR1-2,2000-06-09 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-12.297946146653686,156.11802598695763,GPS - Field,10.0,"Resolution Ridge, NZ Offshore",Unknown,plagioclase phyric basalt,,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 222,82,whole rock,,52062;56534;30888;52069;1049,"Mortimer, N.;Mortimer, N.;Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS;ICP-MS fused bead;ICP-MS fused bead;TIMS;XRF,Ar-Ar plag,Kiel U;Kiel U;WSU;Kiel U;Spectrachem,26489;27614;MOR312;Q16;SA4854,"February 12, 2005;October 8, 2006;May 27, 2004;December 2, 2005;November 8, 2000",;;;;,Unpub Feb 2004;Unpub June 2007;unpub as at Jan 2005;Unpub Feb 2004;,,reanalysisunleached powder,57.0,0.2,47.33,2.76,18.09,,9.0,,,0.18,3.02,9.35,4.02,1.97,1.35,,,,,2.49,99.55,1,535,176,40.7,2.41,0.665,27.2,8.35,3.75,4.06,25.3,11.8,8.36,1.54,91.4,0.5,105,76.5,9.85,3.98,20.3,44.3,8.98,13.4,1119.0,4.94,1.57,9.86,0.543,2.95,297.0,43.2,3.42,181.0,388,,,,,,,,0.703138,4e-06,,0.512891,2e-06,,,,20.291,0.001,15.637,0.001,39.929,0.002,,,,,,,,,,,145.0,57.0,145.13556689155794,-46.7807947444758,58.0,801.0,0.4066974222660064,2.942290620921994e-06,0.00025122357319874006,6.405752174032386e-06,6.405752174032386e-06,1.5642830248907558e-06,0.0,4.895047890022398e-06,3.4498069540884153e-05
239784,GNS P (P),85736,Horomaka,Dredge,ECOSAT2-6,1500,1500,IN2016T01-DR6A,2016-07-06 00:00:00,,"ECOSAT2 & Mortimer, N. & R/V Investigator",Offshore Regions,,,,-13.480922482152089,166.36289737740924,,500.0,"NW Fairway Ridge, N side of small canyon",Yes,"Hard but porous, altered, moderate brown (5 YR 4/4) volcanic hyaloclastite breccia. Mod well sorted clasts 5-10mm of highly amygdaloidal basalt. Soft limestone matrix.",5.0 YR 4/4,,,basaltic & pyroclastic rock & calcareous,Quaternary,Cretaceous,hand specimen:GNS & hand specimen:SGNC & hand specimen:U Sydney & normal thin section:GNS,10539,whole rock,,138707;138672,"Mortimer, N.;Mortimer, N.",ICP-MS fused bead;ICP-AES,;,ALS Brisbane;ALS Brisbane,BR16228150;BR16228150,"January 19, 2017;January 19, 2017",;,Mortimer et al ECOSAT II unpub 2019,,Dated limestone infiltrates cracks and supplies a minimum age,5.0,,37.9,2.47,13.75,,14.85,,,0.09,5.09,7.12,2.97,3.14,0.62,,,,,12.91,100.91,,105,104,,720,0.63,,5.28,2.57,2.74,9.8,7.56,5.2,0.96,55.9,0.31,72.6,47.1,,,12.15,43.6,,8.24,619.0,4.4,0.97,5.72,0.33,1.32,136.0,32.2,2.05,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,5.0,177.17216605648053,-61.23212915819344,58.0,833.0,30.212141317935732,8.239685873846902e-06,2.464708273152184e-05,4.090987089509715e-06,4.090987089509715e-06,3.95382327734198e-06,3.415458226624814e-05,0.0,4.109339782583955e-06
106107,INS R (R),12510,Horomaka,Surface,,,,,1975-01-01 00:00:00,Decade,"Grindley, G.W.",New Zealand,G38,2211149.00000159,5667610.99996483,-25.01370155381609,149.81155520486055,,50.0,Blue River; west tributary,Yes,Monchiquite dike,,Wanaka Lithologic Association,Haast Dike Swarm,lamprophyric & hypabyssal: basic,Miocene,Oligocene,hand specimen,1574,whole rock,,15322,"Adams, C.J.",geochron methods,K-Ar,INS,R12510,"January 1, 2000",Decade,Nathan et al. 2000,,,57.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,57.4,172.1553244987231,-37.948193201555675,59.0,857.0,45.892754479573746,8.330077692164207e-06,0.0,4.920057242905252e-06,4.920057242905252e-06,6.6228558353031985e-06,0.0,2.024873975449499e-06,0.0
106537,INS R (R),3747,Allochthon,Surface,,,,N63/500,1980-01-01 00:00:00,Decade,"Watters, W.A.",New Zealand,Z14,2979700.00000251,6386600.00004314,-20.83118497964789,172.12899469913347,,50.0,south of Hicks Bay,Yes,Basaltic lava,,Matakaoa Volcanic Group,Matakaoa Volcanics,basaltic & lava flow,Miocene,Cretaceous,hand specimen,1622,whole rock,,15865,"Adams, C.J.",geochron methods,K-Ar,INS,R3747,"January 1, 2000",Decade,Nathan et al. 2000,,,58.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,58.75,162.4667569858971,-54.527950159198625,59.0,833.0,26.053998947143555,7.841241313144565e-06,2.0681575242633418e-05,1.9929633708670735e-05,1.9929633708670735e-05,4.78308402307448e-06,1.732218192131848e-05,5.653364397585392e-06,0.0
105990,Auckland University (AU),40565,Te Raupua,Surface,,,,,1988-01-01 00:00:00,Decade,"Ardern, B.G.",New Zealand,O05,2531400.00000034,6648500.00006674,-34.157786721857335,160.75333362702892,,50.0,Whangape Harbour,Yes,Basalt,,Tangihua Complex,,basaltic,Miocene,Cretaceous,hand specimen,1562,whole rock,,15199,"Ardern, B.G.",geochron methods,K-Ar,INS,,"January 1, 1988",Year,Ardern 1988,,,59.0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,59.0,147.03335736066592,-39.66018486375018,60.0,801.0,2.4729712600147256,4.642951807909413e-06,0.00012896834563098138,4.696609721577261e-06,4.696609721577261e-06,7.22703191513574e-07,1.4257829298265527e-05,0.0,9.39204394036752e-05
106020,Victoria University (VU),33071,Horomaka,Surface,,,,,1992-01-01 00:00:00,Decade,"Grapes, R.H.",New Zealand,O30,2555299.99999991,5915399.99999001,-18.544280406061013,153.23489834622407,,50.0,true right side of Winterton River,Yes,Basanite dike,,Winterton Formation,Awatere Dike Swarm,basanitic & hypabyssal: basic,Paleocene,Cretaceous,hand specimen & normal thin section,1565,whole rock,,15229,"Grapes, R.H.",geochron methods,K-Ar,INS,,"January 1, 1992",Decade,Grapes et al. 1992,,,59.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,59.8,161.46064995520956,-59.57260661584443,60.0,801.0,3.5756547699605075,4.977408075985146e-06,2.4643198468349256e-05,4.9204789582684746e-06,4.9204789582684746e-06,6.050166120985523e-06,1.2197214393998093e-05,2.040590501863723e-06,0.0
54488,GNS P (P),63817,MORB,Dredge,TAN0006-DRR1B,3230,3549,TAN0006-DRR1B-2,2000-06-09 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-40.299539349104464,156.02373330197295,GPS - Field,10.0,"Resolution Ridge, NZ Offshore",Unknown,basalt with variably altd palagonite/glass rind,,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 222,82,whole rock,,52064;52071;1050,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS;TIMS;XRF,Ar-Ar plag,Kiel U;Kiel U;Spectrachem,26491;Q18;SA4854,"February 12, 2005;December 2, 2005;November 8, 2000",;;,Unpub Feb 2004;Unpub Feb 2004;,,unleached powder,60.0,3,49.85,1.35,19.45,,8.02,,,0.04,5.12,9.9,3.01,0.89,0.16,,,,,1.94,99.72,1,43,16.2,29.7,323,4.4,102,3.91,2.15,1.09,17,3.47,2.14,0.797,7.07,,9,10.4,53.2,0.637,2.28,82,32.3,2.97,183.0,0.375,0.61,0.758,0.314,0.462,222.0,20.2,2.07,103.0,81.9,,,,,,,,0.703828,4e-06,,0.512984,2e-06,,,,19.355,0.002,15.568,0.001,38.915,0.004,,,,,,,,,,,145.0,60.0,155.37820746694038,-37.16813127376285,60.0,861.0,7.490422003950469,5.610418176108012e-06,7.220100571871463e-07,4.796155176143947e-06,4.796155176143947e-06,1.019167580765162e-05,3.3718896847875767e-07,0.0,0.0
212416,GNS P (P),82240,Horomaka,Dredge,SS2012v6-18,,,SS2012v6 DR18Bii,41230,,"ECOSAT & Mortimer, N. & R/V Southern Surveyor",Offshore Regions,,,,-43.55247112843029,166.25093244258912,,500.0,"Nereus Reef, fault scarp",Yes,Similar to DR18Bi.,,,,andesitic & altered volcanic,Cretaceous,Permian,hand specimen & polished thin section & mineral separate & powder,8311,whole rock,,101516;139964;107593,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS fused bead;ICP-MS multi-collector;XRF,Ar-Ar matrix,WSU;Otago U;WSU,;;0113aMOR,"January 7, 2014;January 1, 2018;January 9, 2014",;Year;,Mortimer et al 2018 GSLSP 463,,Low quality,58.0,,48.85,1.03,17.99,,11.32,,,0.09,3.49,1.39,1.18,7.54,0.52,,,,,6.59999999999999,100.0,,1747.425,57.6397,,16.208,24.65,117.9132,4.47,2.34,1.9,16.4106,5.69,2.18,0.87,34.442,0.28,3.8494,37.7849,56.4241,8.4079,8.9,217.1872,22.6912,7.1,506.2974,0.08,0.8,4.1533,0.31,3.1403,256.9981,28.9718,1.76,119.8379,80.2296,,,,,,,,,,0.1164,0.512951,9e-06,,,,,,,,,,100.0,,0.512875,,,,,,,,298.9,58.0,146.5791189575783,-46.31638561412755,60.0,801.0,3.9491372108459473,5.066237463324796e-06,0.0004335572805857702,5.913747372687794e-06,5.913747372687794e-06,1.1425811027333992e-06,3.4362033280725217e-06,4.127856809645892e-06,0.00010795448362685485
60026,GNS P (P),44143,Horomaka,Surface,,,,WI-1B,1983-11-01 00:00:00,,"Hayward, B.W. & Moore, P.R.",New Zealand,L01,2422050.00000027,6779599.9999525,-24.91254521426536,151.11826780571732,,50.0,"Three Kings; West Island, small point at North end",Yes,Dolerite,,Houhora Complex,Houhora,basaltic & hypabyssal: basic,Cretaceous,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 221 & powder,129,whole rock,,3060;1591;30219,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS fused bead;XRF;geochron methods,;;Ar-Ar,WSU;Victoria U;UCSB,MOR727;;SB10-35,"July 10, 2000;January 1, 1991;December 1, 1996",;Year;Year,unpub as at Jan 2005;Palmer et al. 1995;,Mortimer et al 1998,Plateau not quite statistical isotopes on separate unleached powders (w tih different trace elements),60.0,,47.5,1.88,14.75,,10.53,,,0.16,7.42,12.01,2.04,0.85,0.24,,,,,2.27,99.65,bd,154.15,35.4,,368,1.24,80,4.2,1.95,1.61,17,4.6,3.42,0.78,17.04,,21.9,18.92,110,1.46,4.36,19.77,38.16,4.77,387.35,1.6,0.73,2,0.26,0.53,230.0,20.06,1.56,82.0,129.75,,,,,,,0.12,0.703391,,0.181,0.512843,,,,,19.068,,15.6,,38.871,,120.0,0.703186,,4.2,,,,,,,145.0,60.0,157.15713281438462,-61.665076267277186,60.0,801.0,11.930576832834229,6.1889995496989965e-06,2.821621562237261e-05,4.349274352082094e-06,4.349274352082094e-06,1.154261684467553e-05,1.3727143696114858e-05,0.0,0.0
54490,GNS P (P),63819,MORB,Dredge,TAN0006-DRR2A,3800,4580,TAN0006-DRR2A-2,2000-06-09 00:00:00,,R/V Tangaroa,Offshore Regions,,,,-16.921840383670073,162.68939427792654,GPS - Field,10.0,"Resolution Ridge SW, NZ Offshore",Unknown,slightly vesicular basalt,,,,basaltic,Pliocene,Cretaceous,hand specimen & normal thin section & mineral separate:GNS box 222,82,whole rock,,30890;52073;1042,"Mortimer, N.;Mortimer, N.;Mortimer, N.",ICP-MS fused bead;TIMS;XRF,Ar-Ar plag,WSU;Kiel U;Spectrachem,MOR312;Q20;SA4854,"May 27, 2004;December 2, 2005;November 8, 2000",;;,unpub as at Jan 2005;Unpub Feb 2004;,,unleached powder approx age,60.0,,48.88,1.65,16.59,,8.62,,,0.13,7.29,11.3,2.98,0.5,0.16,,,,,1.65,99.75,bd,44,19.33,,393,0.92,85,5.77,3.19,1.57,17,5.07,2.85,1.19,8.41,,9.59,12.99,115,0.61,2.62,9.6,41.8,4.12,201.0,0.72,0.9,0.74,0.44,0.21,225.0,30.89,2.78,173.0,105,,,,,,,,0.702896,4e-06,,0.513034,2e-06,,,,18.542,0.002,15.479,0.001,38.309,0.004,,,,,,,,,,,145.0,60.0,173.6595884775964,-64.02713448093503,64.0,833.0,16.20633703581331,6.885113837823804e-06,2.165560228236639e-05,4.270670041669337e-06,4.270670041669337e-06,4.810131497682736e-06,2.349433605015636e-05,0.0,3.746612742109445e-06
110407,GNS P (P),67519,,Dredge,Sonne 168-91,189,204,SO168-DR91-01,37631,,"Hauff, F. & Hoernle, K. & Mortimer, N. & Werner, R.",Offshore Regions,,,,-44.085078687389334,164.7120329821517,,50.0,Manley Seamount. SW flank,Yes,"fairly fresh breccia with white to bluish-grey matrix, clasts (40%) mainly of brownish-green basalt 0.2-1.5cm in size but includ",N 6,,,"basaltic & rudaceous (cgl, br)",Miocene,Cretaceous,hand specimen,10609,whole rock,,139854;139619;139759,"Timm, C.;Timm, C.;Timm, C.",ICP-MS;TIMS;XRF,Ar-Ar matrix,Kiel U;Kiel U;Kiel U,;;,"January 1, 2010;January 1, 2010;January 1, 2010",Year;Year;Year,Timm et al 2010;Timm et al 2010;Timm et al 2010,,Step heat,63.04,0.61,40.5,2.26,9.74,,,1.21,10.78,0.09,12.09,9.15,1.86,1.02,0.56,,6.58,,4.2,,100.04,,526,56.5,32.5,283,0.41,38.2,4.19,1.64,1.93,18.7,6.38,3.89,0.7,26,0.16,35.1,30,155,2.79,7.18,14.4,17.4,6.69,199.0,1.79,0.83,2.75,0.2,0.73,127.0,19.6,1.19,119.0,163,,,,,,,,0.703806,3e-06,,0.512889,3e-06,,,,19.294,0.002,15.63,0.002,38.953,0.004,,,,,,,,,,,145.0,63.04,158.81596288269853,-42.444897022832,64.0,869.0,20.8627894212993,7.652931732862234e-06,3.588602061373383e-05,5.775069921565658e-06,5.775069921565658e-06,3.704914287070159e-06,2.383899614756952e-05,3.923645339935583e-06,0.0
106520,INS R (R),3726,Horomaka,Surface,,,,,28856,Decade,"Oliver, P.J.",New Zealand,J36,2350000.00000071,5718999.99997,-20.94078548641467,162.70379895480755,,50.0,"Lodge Stream, Rangitata Gorge",Yes,andesite,,Mount Somers Volcanics Group,Cover Mount Somers Volcanics,andesitic,Cretaceous,Cretaceous,hand specimen,1620,whole rock,,15842,"Adams, C.J.",geochron methods,K-Ar,INS,R3726,"January 1, 1979",Decade,Adams & Oliver 1979,,,63.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,63.4,165.5273397749647,-46.2616715504561,64.0,869.0,20.87807846069336,7.61946284910664e-06,1.8689193802868647e-05,5.988471912132809e-06,5.988471912132809e-06,3.488582478894387e-06,1.203747171427983e-05,4.2208309751003985e-06,0.0
